"","id","SR_Pcode","State_Region","Tsp_Pcode","Township","Type","Facility","Date","Admitted_Total"
"349","Q007005010","MMR007","Bago (East)","MMR007005","Nyaunglebin","ကွာရန်တင်းစခန်း","အလက(ခွဲ)ရေကျော်","04/02/20",11
"350","Q007008001","MMR007","Bago (East)","MMR007008","Shwegyin","ကွာရန်တင်းစခန်း","ကံဘေးအိုင်ကျေးရွာ၊ ပန်းငွေရုံဓမ္မရုံသီရိပ်သာ","03/28/20",2
"351","Q007009001","MMR008","Bago (East)","MMR007009","Shwegyin","ကွာရန်တင်းစခန်း","ကံဘေးအိုင်ကျေးရွာ၊ ပန်းငွေရုံဓမ္မရုံသီရိပ်သာ","03/29/20",3
"352","Q007014018","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","ငါ့းဆီးလှောင်","04/05/20",7
"353","Q007014001","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","ထန်းတပင်မြို့မ,အထကထန်းတပင်","04/05/20",83
"354","Q007014026","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထက ဇီးဖြူသောင်","04/05/20",18
"355","Q007014022","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထက လှည်းလမ်းကူး","04/05/20",57
"356","Q007014010","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကကင်းမွန်ချုံ","04/05/20",22
"357","Q007014016","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကခွဲမြို့စိုး","04/05/20",9
"358","Q007014012","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကခွဲအုန်းပင်","04/05/20",15
"359","Q007014009","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကဇရပ်ကြီး","04/05/20",53
"360","Q007014007","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကနတ်ရွာ","04/05/20",36
"361","Q007014021","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အထကသရက်တန်း","04/05/20",25
"362","Q007014023","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမက ကြို့ကုန်း","04/05/20",2
"363","Q007014003","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမက ရေကျော်","04/05/20",15
"364","Q007014017","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကကြိမ်တောမြောင်","04/05/20",18
"365","Q007014019","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကကွေ့ကြီး","04/05/20",2
"366","Q007014015","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကစပါးကျီ","04/05/20",13
"367","Q007014011","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကဒါးဒေါက်","04/05/20",8
"368","Q007014024","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကရှားစေးဘို","04/05/20",4
"369","Q007014014","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကသပြေကုန်း","04/05/20",18
"370","Q007014013","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အမကအင်းယားကြီး","04/05/20",10
"371","Q007014004","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလက ကြံခင်း","04/05/20",20
"372","Q007014005","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလက ချောင်းခြား","04/05/20",24
"373","Q007014006","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကကျီတော်","04/05/20",10
"374","Q007014025","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲ ဇလုပ်ကြီး","04/05/20",19
"375","Q007014020","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲခြံကြီး","04/05/20",10
"376","Q007014002","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲဆိပ်ကြီး","04/05/20",6
"377","Q007014008","MMR007","Bago (East)","MMR007014","Htantabin","ကွာရန်တင်းစခန်း","အလကခွဲနှစ်တန့်ကူး","04/05/20",36
"378","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/09/20",8
"379","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/06/20",36
"380","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/07/20",36
"381","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/11/20",0
"382","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/10/20",0
"383","Q008009013","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စစ်ကွင်း","04/08/20",11
"384","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/10/20",16
"385","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/06/20",40
"386","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/09/20",20
"387","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/07/20",34
"388","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/11/20",13
"389","Q008009010","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက စိန်ကန့်လန့်","04/08/20",25
"390","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/06/20",37
"391","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/07/20",37
"392","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/11/20",6
"393","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/08/20",21
"394","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/10/20",7
"395","Q008009014","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက မြို့ပြင်","04/09/20",10
"396","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/07/20",28
"397","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/09/20",16
"398","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/10/20",14
"399","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/06/20",31
"400","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/08/20",26
"401","Q008009009","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက ရွှေလောင်း","04/11/20",12
"402","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/06/20",37
"403","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/07/20",37
"404","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/10/20",10
"405","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/11/20",2
"406","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/08/20",37
"407","Q008009012","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက လက်ပံရေကျော်","04/09/20",10
"408","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/06/20",27
"409","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/07/20",27
"410","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/11/20",3
"411","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/10/20",5
"412","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/08/20",13
"413","Q008009015","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းပြင်ကြီး","04/09/20",7
"414","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/10/20",2
"415","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/09/20",9
"416","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/08/20",13
"417","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/07/20",19
"418","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/06/20",25
"419","Q008009011","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ဂန့်ဂေါ်ပင်","04/11/20",1
"420","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/06/20",6
"421","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/10/20",2
"422","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/08/20",6
"423","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/09/20",3
"424","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/07/20",6
"425","Q008009016","MMR008","Bago (West)","MMR008009","Minhla","ကွာရန်တင်းစခန်း","အလက ရှားတောကွင်း","04/11/20",2
"426","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/05/20",45
"427","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/10/20",3
"428","Q008010007","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အိုးသည်ကုန်း","04/09/20",37
"429","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/10/20",38
"430","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/05/20",105
"431","Q008010006","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အုတ်ဖို","04/09/20",69
"432","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/10/20",31
"433","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/09/20",43
"434","Q008010008","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက အေးမြသာယာ","04/05/20",46
"435","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/09/20",10
"436","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/10/20",2
"437","Q008010009","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အထက(ခွဲ) ကိုင်းကလေး","04/05/20",28
"438","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/09/20",20
"439","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/05/20",25
"440","Q008010010","MMR008","Bago (West)","MMR008010","Okpho","ကွာရန်တင်းစခန်း","အလက လယ်ဦးစု","04/10/20",0
"441","Q001007004","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက ညောင်ကုန်း၊ နန်းမား","04/03/20",17
"442","Q001007006","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက နန့်မွန်း၊ အင်းတော်ကြီး","04/03/20",14
"443","Q001007003","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက မြို့မတောင် ၊ဟိုပင်မြို့","04/03/20",21
"444","Q001007001","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အထက မော်ဟန်","04/03/20",37
"445","Q001007002","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) နန်ရင်း၊ ဟိုပင်မြို့","04/03/20",9
"446","Q001007005","MMR001","Kachin","MMR001007","Mohnyin","ကွာရန်တင်းစခန်း","အလက(ခွဲ) မြို့မ ရန်အောင်၊ နန်းမား","04/03/20",6
"447","Q001011003","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","စာသင်ကျောင်း/တက္ကသိုလ်","04/03/20",88
"448","Q001011001","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","နေအိမ်","04/03/20",70
"449","Q001011002","MMR001","Kachin","MMR001011","Shwegu","ကွာရန်တင်းစခန်း","ဘာသာရေးအဆောက်အဦး","04/03/20",13
"450","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/05/20",24
"451","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/06/20",19
"452","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/07/20",13
"453","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/09/20",2
"454","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/08/20",7
"455","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/10/20",2
"456","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/12/20",0
"457","Q002001001","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သာသနာ့ဗိမာန်","04/11/20",0
"458","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/05/20",19
"459","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/10/20",0
"460","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/06/20",15
"461","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/09/20",0
"462","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/12/20",0
"463","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/07/20",15
"464","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/11/20",0
"465","Q002001003","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","သူနာပြု/သားဖွား သင်တန်းကျောင်း","04/08/20",12
"466","Q002001004","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","အ.လ.က (၂)","04/12/20",0
"467","Q002001004","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","အ.လ.က (၂)","04/10/20",0
"468","Q002001004","MMR002","Kayah","MMR002001","Loikaw","ကွာရန်တင်းစခန်း","အ.လ.က (၂)","04/05/20",0
